"Freq. I(V1)"
"8.10000000000000e+03   (-2.27705673197592e+02dB,9.02389025308086e+01°)"
"8.15000000000000e+03   (-2.24238001157781e+02dB,8.37471490251826e+01°)"
"8.20000000000000e+03   (-2.18172000309092e+02dB,5.57880917991149e+01°)"
"8.25000000000000e+03   (-2.19949488109552e+02dB,7.31201958136506e+01°)"
"8.30000000000000e+03   (-2.18463340475643e+02dB,6.82181485382708e+01°)"
"8.35000000000000e+03   (-2.17241201265192e+02dB,6.34261701604458e+01°)"
"8.40000000000000e+03   (-2.16217291020748e+02dB,5.86932654054826e+01°)"
"8.45000000000000e+03   (-2.15349856971452e+02dB,5.40271234395719e+01°)"
"8.50000000000000e+03   (-2.14610123761819e+02dB,4.93820221028397e+01°)"
"8.55000000000000e+03   (-2.13978008023996e+02dB,4.47581646308432e+01°)"
"8.60000000000000e+03   (-2.14876373402799e+02dB,3.63932004869869e+01°)"
"8.65000000000000e+03   (-2.12982531632158e+02dB,3.55640177767539e+01°)"
"8.70000000000000e+03   (-2.12599457436109e+02dB,3.09743386835534e+01°)"
"8.75000000000000e+03   (-2.12284075004672e+02dB,2.63889663273837e+01°)"
"8.80000000000000e+03   (-2.12031100012899e+02dB,2.18077324615064e+01°)"
"8.85000000000000e+03   (-2.11838364235249e+02dB,1.72040606432998e+01°)"
"8.90000000000000e+03   (-2.11701783255111e+02dB,1.25712806033398e+01°)"
"8.95000000000000e+03   (-2.11619672419347e+02dB,7.78881522933490e+00°)"
"9.00000000000000e+03   (-1.86026697422095e+02dB,-1.75365278907261e+02°)"
"9.05000000000000e+03   (-2.11620591955499e+02dB,-4.09525255386399e-01°)"
"9.10000000000000e+03   (-2.11700363801676e+02dB,-5.19203913325112e+00°)"
"9.15000000000000e+03   (-2.11835292784888e+02dB,-9.82477893137364e+00°)"
"9.20000000000000e+03   (-2.12026561707712e+02dB,-1.44293533813715e+01°)"
"9.25000000000000e+03   (-2.12277952520411e+02dB,-1.90095015695502e+01°)"
"9.30000000000000e+03   (-2.12591741595654e+02dB,-2.35947338642517e+01°)"
"9.35000000000000e+03   (-2.12973098166570e+02dB,-2.81842500746431e+01°)"
"9.40000000000000e+03   (-2.14907635733464e+02dB,-2.98148336884472e+01°)"
"9.45000000000000e+03   (-2.13964727347049e+02dB,-3.73776244445251e+01°)"
"9.50000000000000e+03   (-2.14594451947718e+02dB,-4.20010520578995e+01°)"
"9.55000000000000e+03   (-2.15331402967312e+02dB,-4.66455264533854e+01°)"
"9.60000000000000e+03   (-2.16195397245468e+02dB,-5.13111693222736e+01°)"
"9.65000000000000e+03   (-2.17215245702116e+02dB,-5.60423852415112e+01°)"
"9.70000000000000e+03   (-2.18432002453033e+02dB,-6.08323985874254e+01°)"
"9.75000000000000e+03   (-2.19910820063940e+02dB,-6.57314207460144e+01°)"
"9.80000000000000e+03   (-2.18309692068275e+02dB,-4.68676267935375e+01°)"
"9.85000000000000e+03   (-2.24170656254769e+02dB,-7.63358070601855e+01°)"
"9.90000000000000e+03   (-2.27603803206722e+02dB,-8.27885353075396e+01°)"
"9.95000000000000e+03   (-2.33407231761831e+02dB,-9.29956196562952e+01°)"
"1.00000000000000e+04   (-2.56932902322095e+02dB,-1.62010283406579e+02°)"
"1.00500000000000e+04   (-2.33630041015980e+02dB,1.01501041775454e+02°)"
"1.01000000000000e+04   (-2.27718171950867e+02dB,9.10666798701178e+01°)"
"1.01500000000000e+04   (-2.24246707549236e+02dB,8.45707852304029e+01°)"
"1.02000000000000e+04   (-2.18158407726246e+02dB,5.67800839261824e+01°)"
"1.02500000000000e+04   (-2.19955060619272e+02dB,7.39414902777883e+01°)"
"1.03000000000000e+04   (-2.18468116487359e+02dB,6.90391465923752e+01°)"
"1.03500000000000e+04   (-2.17245393989119e+02dB,6.42469780949315e+01°)"
"1.04000000000000e+04   (-2.16221045588193e+02dB,5.95139133950165e+01°)"
"1.04500000000000e+04   (-2.15353240870288e+02dB,5.48477255730922e+01°)"
"1.05000000000000e+04   (-2.14613209857507e+02dB,5.02025676600630e+01°)"
"1.05500000000000e+04   (-2.13980839824592e+02dB,4.55786734212632e+01°)"
"1.06000000000000e+04   (-2.14873870392138e+02dB,3.71258791277986e+01°)"
"1.06500000000000e+04   (-2.12984961109840e+02dB,3.63844559629098e+01°)"
"1.07000000000000e+04   (-2.12601711622564e+02dB,3.17947658081696e+01°)"
"1.07500000000000e+04   (-2.12286171685828e+02dB,2.72093838924354e+01°)"
"1.08000000000000e+04   (-2.12033048185273e+02dB,2.26280306897096e+01°)"
"1.08500000000000e+04   (-2.11840190401215e+02dB,1.80244673203027e+01°)"
"1.09000000000000e+04   (-2.11703505010471e+02dB,1.33916848053016e+01°)"
"1.09500000000000e+04   (-2.11621363736810e+02dB,8.60921316397094e+00°)"
"1.10000000000000e+04   (-1.86028474307673e+02dB,-1.74729440751290e+02°)"
"1.10500000000000e+04   (-2.11621592689428e+02dB,4.10880729743154e-01°)"
"1.11000000000000e+04   (-2.11701334106326e+02dB,-4.37161652459749e+00°)"
"1.11500000000000e+04   (-2.11836158644348e+02dB,-9.00434363796805e+00°)"
"1.12000000000000e+04   (-2.12027306909023e+02dB,-1.36090078248230e+01°)"
"1.12500000000000e+04   (-2.12278547751316e+02dB,-1.81890334340960e+01°)"
"1.13000000000000e+04   (-2.12592179257068e+02dB,-2.27742437871566e+01°)"
